name,predicted_phrases
article735090638.txt,"Loaded_Language: radical leftist boss,, 
Loaded_Language: reckless decision,, 
Loaded_Language: irresponsible decision,, 
Loaded_Language: significant public safety threat criminals,, 
Loaded_Language: honorary members of MS-13,, 
Name_Calling,Labeling: Dems have become honorary members of MS-13,, 
Repetition: ICE was about to begin arresting people,, 
Repetition: criminal aliens and public safety threats remain at large,, 
Repetition: over 800 significant public safety threat criminals,, 
Exaggeration,Minimisation: What she did is no better than a gang lookout yelling ‘police’,, 
Appeal_to_fear-prejudice: endangering ICE personnel,, 
Appeal_to_fear-prejudice: the community's a lot less safe than it would've been,, 
Causal_Oversimplification: Her actions were quite clearly illegal,, 
Appeal_to_Authority: Thomas Homan, the acting director of ICE,, 
Doubt: Is she ready to be the Mayor?, 
Bandwagon: And those who collaborate with illegal alien gang members should face the consequences."
article735265649.txt,"Loaded_Language: reckless decision was based on her political agenda,, 
Name_Calling,Labeling: the left's support for criminality over law and order,, 
Doubt: whether she broke any laws by doing so,, 
Whataboutism: an indeterminate number of whom may have been tipped off by a Democrat mayor who betrayed the law-abiding citizens of Northern California."
article735815503.txt,"Loaded_Language: the price of a sanctuary city for illegal aliens is paid in abused children., 
Name_Calling,Labeling: illegal aliens, 
Causal_Oversimplification: The price of a sanctuary city for illegal aliens is paid in abused children., 
Appeal_to_fear-prejudice: the four-day raid led to the arrest of 232 illegal immigrants in the San Francisco Bay Area., 
Doubt: Just ask the abused children of Oakland."
article735855251.txt,"Loaded_Language: criminal aliens, 
Loaded_Language: public safety threats, 
Loaded_Language: fewer criminals in our communities, 
Name_Calling,Labeling: criminal aliens, 
Repetition: arrest of individuals who are criminal aliens and public safety threats, 
Appeal_to_fear-prejudice: ICE’s ongoing and steady commitment to public safety, 
Exaggeration,Minimisation: fewer criminals in our communities, 
Flag-Waving: the continued results of our deportation officers underscore ICE’s ongoing and steady commitment to public safety"
article736757214.txt,"Loaded_Language: Illegal Alien Mexican Rapist, 
Name_Calling,Labeling: unsavory characters, 
Appeal_to_fear-prejudice: fighting for their rapists instead, 
Causal_Oversimplification: a Democratic mayor’s warning to illegal immigrants of an incoming ICE raid... may have led to a number of illegal immigrants with violent and sex-related convictions evading capture and deportation"
article739091070.txt,"Loaded_Language: illegal alien criminals,, 
Loaded_Language: rapists and child sex offenders,, 
Loaded_Language: tipping off criminals committing a felony., 
Name_Calling,Labeling: Oakland Mayor Libby Schaaf,, 
Name_Calling,Labeling: Obama holdovers., 
Appeal_to_fear-prejudice: tipped off illegal alien criminals to ICE raids resulting in rapists and child sex offenders escaping arrest., 
Causal_Oversimplification: Because there is no doubt that businesses employing illegal aliens are committing a crime., 
Doubt: Schaaf refuses to say how she learned about the ICE raids, only saying it was not from official sources."
article740808926.txt,"Loaded_Language: Illegal Alien Wife Beaters Protected by Sanctuary City Mayor Busted, 
Loaded_Language: Sanctuary cities are the real war on women., 
Name_Calling,Labeling: Democrats are the ones fighting it., 
Repetition: Three illegal immigrants, who avoided capture... have since been re-arrested for new crimes including robbery and spousal abuse, ICE officials said., 
Appeal_to_fear-prejudice: How dare you needlessly endanger the lives of our law enforcement officers to promote a radical, open borders agenda., 
Exaggeration,Minimisation: hundreds more escaped because of Schaaf’s warning."
article741896049.txt,
article7615462239.txt,"Loaded_Language: cultural Marxism that has infiltrated many schools, 
Name_Calling,Labeling: government schools, 
Name_Calling,Labeling: cultural Marxism, 
Repetition: Whom do you consider to be the most corrupt Democrat Politician?, 
Exaggeration,Minimisation: the dumbing down of public education, 
Appeal_to_fear-prejudice: parents are concerned about the failure of school administrators to effectively protect children from bullying by other students, 
Causal_Oversimplification: Even if cultural Marxism did not dumb down education, concerns that government schools are indoctrinating children, 
Appeal_to_Authority: The Ron Paul Curriculum provides students with a well-rounded education, 
Slogans: take our poll, 
Black-and-White_Fallacy: Even when government schools are not intentionally promoting cultural Marxism or other left-wing ideologies, they are still implicitly biased toward big government, 
Doubt: how many government schools teach the Austrian economics explanation for the Great Depression, 
Bandwagon: Many parents are motivated by a desire to give their children something better than a curriculum that has been dumbed down by federal initiatives like Common Core"
article7625464289.txt,"Loaded_Language: parents seethe over liberal social engineering and violence, 
Name_Calling,Labeling: leftist social engineering, 
Name_Calling,Labeling: liberal violence, 
Name_Calling,Labeling: collectivist agenda iceberg, 
Repetition: parents are continually getting more and more upset, 
Exaggeration,Minimisation: the indoctrination is getting so bad, 
Appeal_to_fear-prejudice: concerned about liberal violence against those who reject the brainwashing, 
Causal_Oversimplification: homeschooling takes care of that problem, 
Appeal_to_Authority: Brian D. Ray, who heads up the National Home Education Research Institute, 
Doubt: Is he ready to be the Mayor?, 
Bandwagon: more will wake up to the absolute horror of what allowing the state to educate our children has done to the moral fabric of humanity"
